Salesperson,ProductClass,Year,Month,Invoice,QtyInvoiced,NetSalesValue,TargetSales,CustomerClass
SHOPEE-DVG,DVG,2023,5,10004806,1.0,69.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004806,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004806,1.0,55.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004806,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004806,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004807,4.0,6.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004807,4.0,6.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004808,1.0,70.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004809,1.0,58.0,17933.31636,CTRD-ECOM
SM-SH,FG,2023,5,10004810,4.0,300.0,71500.0,CTRD-HRC
SM-SH,DVG,2023,5,10004810,2.0,72.9,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004810,1.0,36.45,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004810,2.0,72.9,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004810,2.0,72.9,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004810,1.0,49.5,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004810,1.0,46.8,277336.6064,CTRD-HRC
SM-SH,ACC,2023,5,10004810,2.0,72.0,277336.6064,CTRD-HRC
SM-SH,ACC,2023,5,10004810,4.0,168.0,277336.6064,CTRD-HRC
SM-JL,DVG,2023,5,10004811,10.0,390.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,10.0,348.8,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,6.0,182.28,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,6.0,182.28,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,6.0,182.28,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,6.0,244.8,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,6.0,247.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004811,12.0,594.0,334839.4709,CTRD-SD
SM-JL,TEA,2023,5,10004811,4.0,142.8,49211.125,CTRD-SD
SM-JL,TEA,2023,5,10004811,4.0,142.8,49211.125,CTRD-SD
SM-JL,TEA,2023,5,10004811,1.0,40.8,49211.125,CTRD-SD
SM-JL,TEA,2023,5,10004811,1.0,40.8,49211.125,CTRD-SD
SM-JL,TEA,2023,5,10004811,4.0,163.2,49211.125,CTRD-SD
SM-JL,TEA,2023,5,10004811,1.0,33.15,49211.125,CTRD-SD
SM-JL,TEA,2023,5,10004811,1.0,33.15,49211.125,CTRD-SD
SM-JL,FG,2023,5,10004812,12.0,660.0,151250.0,CTRD-SD
SM-SH,FG,2023,5,10004813,20.0,650.0,71500.0,CTRD-HRC
SM-JL,DVG,2023,5,10004816,90.0,3915.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004816,90.0,4455.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004816,30.0,1507.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004816,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004816,24.0,729.12,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004816,3.0,122.4,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004816,6.0,244.8,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004816,6.0,247.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004816,10.0,116.0,334839.4709,CTRD-SD
SM-SH,MILK,2023,5,10004817,480.0,2460.0,277336.6064,CTRD-HRC
SM-SH,MILK,2023,5,10004818,132.0,676.5,277336.6064,CTRD-HRC
SM-JW,GB,2023,5,10004814,60.0,2973.0,387911.0545,CTRD-KA
SM-JL,DVG,2023,5,10004815,1.0,32.4,334839.4709,CTRD-HRC
SM-JW,SP,2023,5,10004819,2.0,77.38,387911.0545,CTRD-HRC
SM-JW,SP,2023,5,10004819,2.0,143.08,387911.0545,CTRD-HRC
SM-JW,SP,2023,5,10004819,1.0,112.42,387911.0545,CTRD-HRC
SM-JW,SERV,2023,5,10004819,1.0,250.0,387911.0545,CTRD-HRC
SM-JL,DVG,2023,5,10004820,10.0,405.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004820,10.0,405.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004820,10.0,405.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004820,1.0,33.82,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004820,1.0,34.65,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004820,1.0,35.46,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004820,1.0,35.65,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004821,9.0,391.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004821,3.0,148.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004821,3.0,148.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004822,6.0,261.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004822,3.0,148.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004822,4.0,121.52,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004822,5.0,151.9,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004822,5.0,151.9,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004823,30.0,1552.5,334839.4709,CTRD-HRC
SM-JW,FG,2023,5,10004825,28.0,1120.0,375000.0,CTRD-HRC
SM-JL,DVG,2023,5,10004826,6.0,243.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004826,6.0,414.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004826,6.0,306.0,334839.4709,CTRD-SD
D&Q,GB,2023,5,10004827,60.0,3505.14,276849.2018,CTRD-SD
SM-SC,DVG,2023,5,10004828,2.0,80.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004828,2.0,130.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004828,2.0,80.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004828,2.0,104.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004828,2.0,80.0,276849.2018,CTRD-KA
SM-BC,ACC,2023,5,10004829,8.0,352.0,22812.68,CTRD-HRC
SM-CH,ACC,2023,5,10004830,3.0,132.0,13709.47273,CTRD-HRC
SM-CH,ACC,2023,5,10004831,3.0,132.0,13709.47273,CTRD-HRC
SM-JL,SERV,2023,5,10004832,1.0,3500.0,334839.4709,CTRD-HRC
SM-JL,SERV,2023,5,10004832,1.0,3500.0,334839.4709,CTRD-HRC
ECOM-GCR,FG,2023,5,10004824,2.0,95.0,6315.718182,CTRD-ECOM
SM-JL,DVG,2023,5,80000113,10.0,348.8,334839.4709,CTRD-SD
SM-KH,DVG,2023,5,10004833,2.0,81.0,61681.82273,CTRD-HRC
SM-KH,DVG,2023,5,10004833,1.0,40.5,61681.82273,CTRD-HRC
SM-KH,FG,2023,5,10004834,2.0,85.0,32500.0,CTRD-HRC
SM-SC,FG,2023,5,10004835,50.0,4750.0,139750.0,CTRD-KA
SM-SC,FG,2023,5,10004836,150.0,14250.0,139750.0,CTRD-KA
SM-JW,DVG,2023,5,10004837,3.0,141.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004837,6.0,252.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004837,1.0,38.25,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004837,2.0,16.2,387911.0545,CTRD-KA
SM-SC,MILK,2023,5,10004838,120.0,804.0,276849.2018,CTRD-HRC
SM-SC,FG,2023,5,10004839,24.0,660.0,139750.0,CTRD-KA
SM-SC,TEA,2023,5,10004839,1.0,169.0,33564.625,CTRD-KA
SM-SC,TEA,2023,5,10004840,1.0,100.0,33564.625,CTRD-HRC
SM-CH,DVG,2023,5,10004841,1.0,40.5,13709.47273,CTRD-HRC
SM-CH,FG,2023,5,10004841,12.0,450.0,13709.47273,CTRD-HRC
SM-CH,TEA,2023,5,10004842,3.0,537.0,15167.0,CTRD-HRC
SM-CH,TEA,2023,5,10004842,2.0,358.0,15167.0,CTRD-HRC
SM-SH,FG,2023,5,10004843,24.0,960.0,71500.0,CTRD-HRC
SM-SH,DVG,2023,5,10004843,4.0,163.2,277336.6064,CTRD-HRC
SM-SH,CHOCP,2023,5,10004843,2.0,70.0,277336.6064,CTRD-HRC
SM-SH,TEA,2023,5,10004843,2.0,104.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,5,10004843,2.0,114.0,6134.5,CTRD-HRC
SM-SH,DVG,2023,5,10004843,2.0,105.6,277336.6064,CTRD-HRC
SM-SH,FG,2023,5,10004844,24.0,960.0,71500.0,CTRD-HRC
SM-SH,ACC,2023,5,10004844,1.0,46.0,277336.6064,CTRD-HRC
SM-SC,FG,2023,5,10004845,216.0,5400.0,139750.0,CTRD-KA
SM-SC,FG,2023,5,10004845,48.0,636.0,139750.0,CTRD-KA
SM-SC,DVG,2023,5,10004845,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,9.0,410.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,6.0,259.2,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,10.0,616.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,3.0,158.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,24.0,921.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,5.0,176.08,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,3.0,108.83,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004845,10.0,434.83,276849.2018,CTRD-KA
SM-SC,FG,2023,5,10004846,24.0,600.0,139750.0,CTRD-KA
SM-SC,FG,2023,5,10004846,15.0,198.75,139750.0,CTRD-KA
SM-SC,DVG,2023,5,10004846,4.0,246.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,4.0,166.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,4.0,182.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,4.0,128.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,4.0,128.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,4.0,153.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,5.0,160.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,2.0,105.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,4.0,128.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,2.0,23.2,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004846,2.0,16.2,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004847,8.0,416.0,276849.2018,CTRD-KA
SM-SC,TEA,2023,5,10004848,2.0,358.0,33564.625,CTRD-HRC
SM-SC,CHOCP,2023,5,10004848,6.0,390.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,5,10004848,2.0,112.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,5,10004849,6.0,312.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,6.0,259.2,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,3.0,156.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,6.0,230.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,6.0,273.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,6.0,264.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,6.0,246.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,780.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,6.0,246.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004849,6.0,264.0,276849.2018,CTRD-KA
SM-SC,FG,2023,5,10004851,24.0,600.0,139750.0,CTRD-KA
SM-SC,DVG,2023,5,10004851,1.0,41.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004851,2.0,91.2,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004851,2.0,64.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004851,2.0,76.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004851,1.0,32.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004851,1.0,32.0,276849.2018,CTRD-KA
SM-BC,TEA,2023,5,10004853,1.0,48.0,7019.0,CTRD-HRC
SM-BC,TEA,2023,5,10004853,1.0,179.0,7019.0,CTRD-HRC
SM-BC,CHOCP,2023,5,10004853,2.0,130.0,22812.68,CTRD-HRC
SM-SC,DVG,2023,5,10004854,12.0,518.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,24.0,921.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,696.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,24.0,1094.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,528.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,6.0,192.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,492.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,780.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,6.0,192.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,492.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,6.0,192.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004854,12.0,528.0,276849.2018,CTRD-KA
SM-JL,FG,2023,5,10004856,24.0,816.0,151250.0,CTRD-HRC
SM-JL,DVG,2023,5,10004856,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004856,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004856,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,FG,2023,5,10004860,24.0,816.0,151250.0,CTRD-HRC
SM-JL,DVG,2023,5,10004860,2.0,80.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004860,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004860,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,FG,2023,5,10004861,36.0,1224.0,151250.0,CTRD-HRC
SM-JL,DVG,2023,5,10004861,2.0,80.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004861,2.0,80.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,5,10004861,2.0,80.0,334839.4709,CTRD-HRC
SM-SH,FG,2023,5,10004862,24.0,960.0,71500.0,CTRD-HRC
SM-SH,CHOCP,2023,5,10004862,10.0,350.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004862,1.0,41.6,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004862,2.0,107.2,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004862,1.0,58.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004862,6.0,244.8,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004862,2.0,64.8,277336.6064,CTRD-HRC
SHOPEE-DVG,DVG,2023,5,10004875,1.0,51.0,17933.31636,CTRD-ECOM
SM-SC,FG,2023,5,10004878,48.0,1200.0,139750.0,CTRD-KA
ECOM-DEGAYO,FG,2023,5,10004850,2.0,49.8,139750.0,CTRD-ECOM
SM-JW,SP,2023,5,10004852,1.0,62.37,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004852,1.0,84.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004852,1.0,208.52,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004855,1.0,84.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004855,1.0,7.0,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004857,1.0,118.57,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004857,1.0,134.95,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004857,1.0,134.35,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004857,1.0,129.29,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004857,1.0,132.47,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004857,1.0,143.76,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004857,1.0,150.0,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004857,1.0,605.5,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004858,1.0,350.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004859,1.0,350.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004863,2.0,700.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004864,1.0,350.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004865,2.0,700.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004866,1.0,350.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004867,2.0,700.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004868,1.0,350.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004869,1.0,350.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004870,1.0,350.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004871,1.0,350.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004872,1.0,350.0,387911.0545,CTRD-KA
SM-SC,SP,2023,5,10004873,1.0,370.0,276849.2018,CTRD-HRC
SM-SC,SP,2023,5,10004873,1.0,1000.0,276849.2018,CTRD-HRC
SM-JW,SERV,2023,5,10004874,1.0,520.0,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004876,1.0,505.65,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004876,1.0,4460.1,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004876,1.0,191.62,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004876,1.0,111.91,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004876,1.0,108.34,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004876,1.0,84.8,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004876,1.0,547.5,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004877,1.0,466.4,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004879,1.0,386.9,387911.0545,CTRD-KA
ECOM-DEGAYO,FG,2023,5,10004880,5.0,247.5,139750.0,CTRD-ECOM
ECOM-DEGAYO,FG,2023,5,10004880,1.0,22.41,139750.0,CTRD-ECOM
SM-JW,FG,2023,5,10004881,600.0,29730.0,375000.0,CTRD-KA
SHOPEE-DVG,DVG,2023,5,10004882,1.0,42.5,17933.31636,CTRD-ECOM
SM-JL,DVG,2023,5,10004883,3.0,148.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,5,10004883,3.0,130.5,334839.4709,CTRD-SD
SM-SH,SERV,2023,5,10004884,1.0,240.0,277336.6064,CTRD-HRC
SM-JW,SP,2023,5,10004885,1.0,173.89,387911.0545,CTRD-KA
SM-JW,SP,2023,5,10004885,1.0,173.78,387911.0545,CTRD-KA
SM-JW,SERV,2023,5,10004885,1.0,25.0,387911.0545,CTRD-KA
SHOPEE-DVG,DVG,2023,5,10004886,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004887,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004887,2.0,24.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004887,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004888,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004889,30.0,39.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004890,3.0,243.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004891,1.0,58.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004892,1.0,55.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,5,10004893,1.0,69.0,17933.31636,CTRD-ECOM
ECOM-GCR,FG,2023,5,10004894,1.0,47.5,6315.718182,CTRD-ECOM
ECOM-GCR,FG,2023,5,10004894,1.0,55.0,6315.718182,CTRD-ECOM
SM-JW,DVG,2023,5,10004895,20.0,180.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004895,480.0,9120.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004895,10.0,130.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004895,480.0,13440.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004896,360.0,6840.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004896,360.0,10080.0,387911.0545,CTRD-KA
SM-JL,SERV,2023,5,10004897,1.0,1500.0,334839.4709,CTRD-HRC
SM-JL,SERV,2023,5,10004897,1.0,1500.0,334839.4709,CTRD-HRC
SM-JL,FG,2023,5,10004897,12.0,493.34,151250.0,CTRD-HRC
SM-SC,FG,2023,5,10004898,24.0,660.0,139750.0,CTRD-KA
SM-SH,FG,2023,5,10004899,24.0,960.0,71500.0,CTRD-HRC
SM-SC,FG,2023,5,10004900,9.0,585.0,139750.0,CTRD-HRC
SM-SC,FG,2023,5,10004900,1.0,25.92,139750.0,CTRD-HRC
SM-JW,DVG,2023,5,10004901,200.0,6400.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004901,30.0,702.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004902,24.0,583.2,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,6.0,144.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,6.0,144.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,60.0,1404.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,200.0,8500.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,30.0,1155.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,50.0,1170.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,120.0,2808.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,100.0,2340.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,50.0,1170.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,120.0,2808.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,200.0,4800.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,5,10004903,200.0,4680.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004903,20.0,460.0,387911.0545,CTRD-KA
SM-JW,ACC,2023,5,10004903,20.0,2280.0,387911.0545,CTRD-KA
SM-SH,DVG,2023,5,10004904,45.0,2925.0,277336.6064,CTRD-HRC
SM-SC,DVG,2023,5,10004905,15.0,870.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004905,15.0,990.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004905,9.0,603.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004905,6.0,192.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004905,6.0,306.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004905,6.0,414.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004905,7.0,325.5,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004905,10.0,363.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004905,10.0,600.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,5,10004906,15.0,545.7,276849.2018,CTRD-KA
SM-SH,DVG,2023,5,10004907,10.0,364.5,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004907,2.0,72.9,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004907,2.0,72.9,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004907,1.0,36.45,277336.6064,CTRD-HRC
SM-SH,DVG,2023,5,10004907,1.0,59.4,277336.6064,CTRD-HRC
SM-CH,ACC,2023,5,10004908,3.0,132.0,13709.47273,CTRD-HRC
SM-SH,DVG,2023,5,10004909,10.0,364.5,277336.6064,CTRD-HRC
SM-CH,DVG,2023,5,10004910,4.0,232.0,13709.47273,CTRD-HRC
SM-CH,DVG,2023,5,10004910,4.0,162.0,13709.47273,CTRD-HRC
SM-CH,TEA,2023,5,10004910,3.0,537.0,15167.0,CTRD-HRC
SM-SC,TEA,2023,5,10004911,3.0,213.75,33564.625,CTRD-KA
SM-SC,ACC,2023,5,10004911,11.0,440.0,276849.2018,CTRD-KA
SM-SH,MILK,2023,5,10004912,120.0,612.0,277336.6064,CTRD-HRC
SM-SH,MILK,2023,5,10004913,180.0,918.0,277336.6064,CTRD-HRC
SM-JL,MILK,2023,5,10004914,48.0,252.0,334839.4709,CTRD-HRC
SM-JL,MILK,2023,5,10004916,48.0,252.0,334839.4709,CTRD-HRC
SM-JL,MILK,2023,5,10004917,48.0,252.0,334839.4709,CTRD-HRC
SM-JL,MILK,2023,5,10004918,48.0,252.0,334839.4709,CTRD-HRC
SM-CH,TEA,2023,5,10004919,2.0,358.0,15167.0,CTRD-HRC
SM-CH,TEA,2023,5,10004919,2.0,358.0,15167.0,CTRD-HRC
